label,t_stock,a_stock,c_stock,blob_full,blob_unw,blob_k8,blob_k12,blob_k16,blob_k24,n_marc_tok,n_cce_tok,marc_title,cce_title
1,1.0000,1.0000,0.9980,0.7057,0.6667,0.6440,0.6847,0.7101,0.7057,18,12,Funeral oration on Axel Oxenstierna translated fro,Funeral oration on Axel Oxenstierna.
1,1.0000,1.0000,0.9987,0.7554,0.7143,0.6773,0.7134,0.7554,0.7554,13,11,"A structuralist approach to music and painting, em","A Structuralist approach to music and painting, em"
1,1.0000,1.0000,0.9987,0.9474,0.9333,1.0000,0.9041,0.9474,0.9474,15,14,Southeast Asia illusion and reality in politics an,"Southeast Asia, illusion and reality in politics a"
1,0.8721,1.0000,0.9968,0.4866,0.5000,0.4765,0.4971,0.4866,0.4866,13,8,A time to speak,A time to speak.
1,1.0000,1.0000,0.9987,0.3401,0.4000,0.1695,0.2488,0.2146,0.3401,24,11,On divers arts the treatise of Theophilus,On divers arts; the treatise of Theophilus
1,1.0000,1.0000,0.9892,0.2440,0.2353,0.1812,0.2694,0.2440,0.2440,15,6,The gay saint,Gay saint
1,1.0000,1.0000,0.9987,0.8731,0.8182,0.8623,0.8731,0.8731,0.8731,10,10,The prodigal a play in verse,"The prodigal, a play in verse."
1,1.0000,1.0000,0.9987,0.4898,0.4000,0.6512,0.5018,0.4898,0.4898,15,6,A rumor of war,A Rumor of war
1,1.0000,1.0000,0.9948,0.3310,0.2500,0.3371,0.4279,0.3602,0.3310,20,5,Getting to know Greece,Getting to know Greece
1,1.0000,1.0000,0.9987,0.8882,0.8571,1.0000,1.0000,1.0000,0.9383,48,56,The diary of Philip Leget Edwards the great cattle,The diary of Philip Leget Edwards; the great cattl
1,1.0000,1.0000,0.9974,0.5013,0.4118,0.6181,0.5314,0.5013,0.5013,14,10,Behold Russia a vivid description of modern Europe,Behold Russia
1,1.0000,1.0000,0.9987,0.7034,0.8000,0.6994,0.6708,0.7034,0.7034,14,13,Italy from Napoleon to Mussolini,Italy from Napoleon to Mussolini.
1,1.0000,0.8146,0.9971,0.4582,0.3750,0.4248,0.4077,0.4582,0.4582,16,6,Cytodifferentiation,Cytodifferentiation.
1,1.0000,1.0000,0.9987,0.3504,0.3333,0.5207,0.3733,0.3095,0.3504,22,10,The Robinson-Patman Act what you can and cannot do,Robinson-Patman act.
1,1.0000,0.6997,0.9957,0.1545,0.1711,0.0000,0.0433,0.1079,0.0838,69,20,National health care issues and problems in social,National health care; issues and problems in socia
1,1.0000,1.0000,0.9987,0.6202,0.5556,0.6612,0.5601,0.6043,0.6202,17,11,Elements of atomic physics,Elements of atomic physics
0,0.0000,0.1238,0.0015,0.0390,0.0526,0.0000,0.0000,0.0000,0.0419,10,30,"Richard Henry Dana, Jr",מיר אידען פאר׳ן לעבעךס שפיגעל. א ספר פון אׇריגינאַ
1,1.0000,1.0000,0.9987,0.8368,0.7857,0.7278,0.8226,0.8368,0.8368,14,11,Daring diplomacy the case of the first American ul,"Daring diplomacy, the case of the first American u"
1,1.0000,0.7686,0.9967,0.7716,0.7647,0.6484,0.7551,0.7716,0.7716,15,15,"James Joyce, the last journey","James Joyce, the last journey."
1,1.0000,1.0000,0.9987,0.7008,0.7000,0.4853,0.6515,0.6706,0.7008,18,16,Companion in exile notes for an autobiography,"Companion in exile, notes for an autobiography"
1,1.0000,1.0000,0.9987,0.6916,0.6111,0.8119,0.6810,0.6916,0.6916,16,13,"Woodrow Wilson, disciple of revolution","Woodrow Wilson, disciple of revolution."
1,1.0000,1.0000,0.9987,0.9155,0.8571,1.0000,1.0000,1.0000,0.8925,24,28,Flora of the prairies and plains of central North ,Flora of the prairies and plains of central North
1,1.0000,1.0000,0.9972,0.6268,0.5714,0.6606,0.6036,0.6054,0.6268,14,19,The elk of North America,The elk of North America.
1,1.0000,0.8031,0.9974,0.7383,0.7407,0.5990,0.6081,0.6878,0.7228,20,27,The Odyssey of an out-of-work,The Odyssey of an out-of-work
1,1.0000,1.0000,0.9985,0.3163,0.2800,0.2669,0.3425,0.2879,0.3163,22,10,Textbook of biochemistry,Textbook of biochemistry
1,1.0000,1.0000,0.9892,0.4127,0.4333,0.2352,0.2709,0.3061,0.3903,28,15,Francis Walker Gilmer life and learning in Jeffers,Francis Walker Gilmer: life and learning in Jeffer
1,0.5548,1.0000,0.9660,0.5384,0.4706,0.3922,0.5321,0.5384,0.5384,16,9,Sprague Electric of North Adams; a pioneer in elec,Sprague Electric of North Adame.
1,1.0000,1.0000,0.9987,0.6243,0.6111,0.6259,0.5563,0.6243,0.6243,13,16,The literature of the American West,The literature of the American West
1,1.0000,0.7719,0.9815,0.4960,0.4848,0.5065,0.4633,0.4475,0.4729,26,23,Design for aggression the inside story of Hitler's,Design for aggression; the inside story of Hitler'
1,1.0000,0.8851,0.9855,0.8418,0.8000,0.8197,0.8711,0.8379,0.8418,17,19,A Black nun looks at Black power,A black nun looks at black power. Photos
1,1.0000,0.7990,0.9971,0.2243,0.2500,0.0669,0.1443,0.1554,0.1541,38,17,Children of Japan,Children of Japan
1,1.0000,1.0000,0.9987,0.6199,0.6190,0.3789,0.4774,0.5759,0.6199,20,14,The Oxford group its history and significance,"The Oxford Group, its history and significance."
1,1.0000,1.0000,0.9985,0.4360,0.4091,0.2581,0.3004,0.4169,0.4360,19,12,The greatness of Louis XIV myth or reality?,The greatness of Louis XIV; myth or reality?
1,1.0000,1.0000,0.9987,0.6761,0.6000,1.0000,0.7243,0.6717,0.6761,12,20,The Parthenon of Pericles and its reproduction in ,The Parthenon of Pericles and its reproduction in
1,1.0000,1.0000,0.9987,0.6967,0.7000,0.6059,0.6219,0.6077,0.6967,19,15,National power and world order,National power and world order.
1,1.0000,0.8666,0.9976,0.3106,0.3250,0.1460,0.2044,0.3047,0.2726,38,15,Around the clock a story about telling time,Around the clock
1,1.0000,0.6873,0.9955,0.4163,0.4054,0.3630,0.4313,0.4431,0.4150,34,18,Harvesting the sun photosynthesis in plant life,Harvesting the sun; photosynthesis in plant life.
1,1.0000,1.0000,0.9987,0.4353,0.4444,0.2838,0.3563,0.4415,0.4353,17,9,Richard Crashaw a study in baroque sensibility,Richard Crashaw.
1,0.6839,1.0000,0.9886,0.7120,0.6000,0.7183,0.7120,0.7120,0.7120,10,6,Disappearances,Disappearances
1,1.0000,1.0000,0.9981,0.6960,0.6364,0.8047,0.6656,0.6508,0.6960,21,15,The Pacific Northwest an overall appreciation,"The Pacific Northwest, an overall appreciation."
1,1.0000,1.0000,0.9987,0.8347,0.7727,1.0000,0.7835,0.8302,0.8347,18,21,Modular Lie algebras,Modular Lie algebras.
1,1.0000,1.0000,0.9981,0.5291,0.5312,0.6170,0.4423,0.4854,0.4895,27,22,The Korean People's Democratic Republic,The Korean People's Democratic Republic.
1,1.0000,1.0000,0.9907,0.4374,0.3889,0.3227,0.5016,0.4340,0.4374,18,7,Keys to inner space an open-ended guide to occulti,Keys to inner space
0,0.3925,0.0000,0.0161,0.0649,0.0769,0.0662,0.0649,0.0649,0.0649,9,5,Poems,Poems.
1,1.0000,1.0000,0.9987,0.4722,0.4583,0.4583,0.4856,0.4672,0.4722,18,17,Toward the liberally educated executive,Toward the liberally educated executive.
1,1.0000,1.0000,0.9987,0.6232,0.6111,0.5980,0.5607,0.6232,0.6232,16,13,Coding theory,Coding theory
1,1.0000,0.6991,0.9881,0.3729,0.4091,0.3054,0.3364,0.3729,0.3729,16,15,"Heavenly city, earthly city","Heavenly city, earthly city."
1,1.0000,1.0000,0.9987,0.2919,0.3143,0.2418,0.2401,0.2487,0.2634,11,35,Spanish prelude,Spanish prelude
1,1.0000,1.0000,0.9987,0.8243,0.8182,0.8186,0.7663,0.7552,0.8243,19,21,Ngawbe: tradition and change among the Western Gua,"Ngawbe, tradition and change among the Western Gua"
0,0.0000,0.0000,0.0009,0.0314,0.0566,0.0000,0.0000,0.0000,0.0168,32,24,Fifty books selected by the Committee of the First,.לידער…
1,1.0000,1.0000,0.9987,0.3500,0.3571,0.3590,0.3083,0.2942,0.3500,16,22,A Palestine Munich?,A Palestine Munich?
1,1.0000,1.0000,0.9985,0.4453,0.4054,0.4494,0.4324,0.3808,0.4745,19,33,"Shakespeare, our contemporary","Shakespeare, our contemporary"
1,0.3697,1.0000,0.9107,0.3976,0.3810,0.4691,0.3582,0.3579,0.3976,8,21,On reading,On reading
1,1.0000,1.0000,0.9987,0.9330,0.9167,0.8520,0.9330,0.9330,0.9330,12,11,World communism today,World communism today.
1,1.0000,1.0000,0.9987,0.2735,0.2826,0.1603,0.2860,0.2172,0.2147,34,25,Trails I rode [memories of old cowboy days and Cha,Trails I rode
1,0.9813,0.7695,0.9936,0.8084,0.7750,1.0000,0.8755,0.8274,0.7906,32,39,"The diary of Barton Griffith, Covington, Indiana, ","The diary of Barton Griffith, Covington, Indiana, "
1,1.0000,0.4418,0.9899,0.4647,0.4615,0.4882,0.4553,0.4376,0.4647,18,20,With the 102d Infantry Division through Germany,With the 102d Infantry Division through Germany
1,1.0000,1.0000,0.9987,0.7035,0.7308,0.5967,0.6861,0.6722,0.7035,21,24,"Stendahl, the romantic rationalist","Stendhal, the romantic rationalist"
1,1.0000,1.0000,0.9987,0.7068,0.5714,1.0000,0.7980,0.7060,0.7068,19,14,Thanking my mother for piano lessons,Thanking my mother for piano lessons
1,0.7897,0.9555,0.9933,0.4511,0.4359,0.3903,0.4508,0.4826,0.4303,31,25,Pyridoxal catalysis: enzymes and model systems pro,Pyridoxal catalysis; enzymes and model systems; pr
1,1.0000,1.0000,0.9987,0.5708,0.5263,0.4912,0.5493,0.5796,0.5708,17,12,Cognitive psychology,Cognitive psychology.
1,1.0000,1.0000,0.9987,0.7230,0.7333,0.7553,0.6706,0.7230,0.7230,14,12,Main Street on the middle border,Main Street on the middle border.
1,1.0000,0.9111,0.9981,0.7327,0.6522,0.8118,0.7669,0.8028,0.7327,18,20,Topics in the theory of lifting,Topics in the theory of lifting
1,1.0000,1.0000,0.9987,0.9500,0.9286,0.8874,0.9162,0.9500,0.9500,13,14,The Communist collapse in Indonesia,The Communist collapse in Indonesia
1,1.0000,1.0000,0.9987,0.6187,0.5909,0.8096,0.6494,0.5937,0.6187,16,19,The politics of cultural nationalism in south Indi,The Politics of cultural nationalism in south Indi
1,1.0000,1.0000,0.9987,0.5343,0.4444,0.5094,0.5675,0.5343,0.5343,12,14,Report on Israel,Report on Israel.
1,0.8969,1.0000,0.9971,0.1565,0.1351,0.1697,0.1211,0.1015,0.1668,29,13,Agee on film,Agee on film.
1,1.0000,1.0000,0.9986,0.5582,0.5500,0.5243,0.5003,0.5751,0.5582,19,12,Marching to glory parade of God's magnificent mart,Marching to glory
1,1.0000,0.6641,0.9950,0.4818,0.4800,0.3475,0.4347,0.4174,0.4818,24,13,Modern learning theory a critical analysis of five,MODERN LEARNING THEORY
1,1.0000,1.0000,0.9907,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,16,16,The case against socialized medicine a constructiv,The case against socialized medicine; a constructi
0,0.3964,0.0000,0.0165,0.0265,0.0270,0.0000,0.0000,0.0356,0.0284,28,10,Economics the history & growth of economic science,Economics.
1,1.0000,1.0000,0.9987,0.6191,0.5652,0.6480,0.5855,0.6036,0.6191,18,18,The western range livestock industry,The western range livestock industry.
1,1.0000,0.0000,0.9187,0.2336,0.2258,0.0807,0.1654,0.2292,0.2472,28,10,A German ace tells why from Kaiserdom to Hitlerism,German ace tells why
1,1.0000,1.0000,0.9987,0.7596,0.7857,0.6349,0.7125,0.7596,0.7596,14,11,Independent filmmaking,Independent filmmaking
1,1.0000,1.0000,0.9987,0.7193,0.6111,1.0000,0.7128,0.7212,0.7193,11,18,"Turn, magic wheel","Turn, magic wheel"
1,1.0000,1.0000,0.9985,0.6977,0.6250,0.8133,0.7696,0.7438,0.6977,24,15,"A new land beckoned German immigration to Texas, 1","A new land beckoned; German immigration to Texas, "
1,1.0000,1.0000,0.9967,0.6534,0.6875,0.5963,0.6764,0.6534,0.6534,12,15,"Harold Bauer, his book","Harold Bauer, his book."
0,0.0000,0.2581,0.0334,0.0339,0.0263,0.0699,0.0531,0.0453,0.0362,29,10,Far East technical assistance programs of U.S. non,This is it
1,1.0000,1.0000,0.9987,0.7336,0.6000,0.6980,0.7336,0.7336,0.7336,10,6,A reader of Pashto,A reader of Pashto.
1,1.0000,0.7568,0.9965,0.8171,0.7727,0.8138,0.7487,0.7487,0.8171,20,19,"Business books translated from English, 1950-1965","Business books translated from English, 1950-1965."
1,1.0000,0.5455,0.9937,0.7520,0.7333,0.7661,0.8236,0.7761,0.8318,48,56,A Greek fragment of Tatian's Diatessaron from Dura,"A Greek fragment of Tatian's Diatessaron, from Dur"
1,1.0000,0.8752,0.9979,0.4939,0.4706,0.5365,0.4852,0.5115,0.4608,27,23,Radioecological concentration processes,Radioecological concentration processes
1,1.0000,0.4543,0.9869,0.4600,0.4444,0.3795,0.3221,0.4309,0.4471,26,13,Tom Tiddler's ground a book of poetry for children,"Tom Tiddler's ground, a book of poetry for childre"
1,1.0000,1.0000,0.9987,0.7834,0.7273,0.7519,0.7834,0.7834,0.7834,11,8,More memoirs of an aesthete,More memoirs of an aesthete
0,0.7135,0.0000,0.7363,0.1206,0.1333,0.1050,0.1206,0.1206,0.1206,9,8,Untitled 2 & 3,Untitled
1,1.0000,1.0000,0.9987,0.3451,0.4286,0.0723,0.2642,0.3048,0.3451,19,11,Stages on life's way,Stages on life's way
1,0.5833,0.7128,0.9133,0.2677,0.2273,0.2069,0.2256,0.2838,0.2677,19,8,Existence a new dimension in psychiatry and psycho,Existence
1,1.0000,1.0000,0.9987,0.7740,0.6429,0.6972,0.7740,0.7740,0.7740,12,11,Just as I feared,Just as I feared
1,1.0000,1.0000,0.9973,0.4094,0.4500,0.2858,0.2745,0.3665,0.4094,19,10,Population problems a cultural interpretation,Population problems
1,1.0000,0.8047,0.9970,0.5674,0.4783,0.5084,0.6623,0.5864,0.5674,20,14,"York, Pennsylvania a dynamic community forges ahea","York, Pennsylvania, a dynamic community forges ahe"
1,1.0000,1.0000,0.9907,0.2276,0.2333,0.1774,0.1916,0.1637,0.2165,27,10,American pronunciation a textbook of phonetics for,American pronunciation.
1,1.0000,0.6622,0.9950,0.0999,0.1447,0.0000,0.0000,0.0000,0.0254,71,16,Selected poetry,Selected poetry.
1,1.0000,1.0000,0.9987,0.6612,0.5714,0.5915,0.6839,0.6794,0.6612,14,19,"The life and works of Joseph Hall, 1574-1656","The life and works of Joseph Hall, 1574-1656."
1,1.0000,1.0000,0.9987,0.4884,0.4815,0.3549,0.3780,0.3946,0.4884,23,17,Social problems in labor relations a case book,Social problems in labor relations
1,1.0000,1.0000,0.9987,0.7189,0.6471,0.8404,0.6632,0.7189,0.7189,12,16,A different kind of country,A different kind of country.
1,1.0000,0.6327,0.9953,0.5117,0.5172,0.4454,0.5774,0.5306,0.5104,18,26,At war with academic traditions in America,At war with academic traditions in America
1,1.0000,0.6184,0.9941,0.4266,0.4167,0.4699,0.4256,0.4198,0.4266,17,17,The Ocean environment,The Ocean environment
1,1.0000,0.8017,0.9974,0.5712,0.5909,0.3579,0.4505,0.5616,0.5712,13,22,"Young J. Allen ""the man who seeded China,""","Young J. Allen, ""the man who seeded China"""
1,1.0000,1.0000,0.9987,0.9045,0.9583,0.7422,0.8145,0.8496,0.9045,23,24,The Pergamon dictionary of art,THE PERGAMON DICTIONARY OF ART
1,1.0000,1.0000,0.9987,0.5203,0.5000,0.5293,0.4869,0.5029,0.5203,18,9,Russia's rockets and missiles,Russia's rockets and missiles.
1,0.9091,1.0000,0.9974,0.7857,0.7500,0.6759,0.7574,0.7857,0.7857,15,13,Up Cutshin and down Greasy folkways of a Kentucky ,Up Cutshin and down Greasy; folkways of a Kentucky
1,1.0000,0.7441,0.9960,0.6883,0.7143,0.7298,0.6703,0.6883,0.6883,11,13,God bless the child,God bless the child.
1,1.0000,1.0000,0.9987,0.4975,0.5556,0.4319,0.4682,0.4551,0.4975,21,21,Reconversion in industrial relations,Reconversion in industrial relations
0,0.0000,0.0000,0.0009,0.0158,0.0286,0.0000,0.0000,0.0000,0.0158,20,16,Irish University Press series of British parliamen,A.
1,1.0000,1.0000,0.9987,0.7452,0.6667,0.7072,0.7071,0.7282,0.7452,17,13,American studies a conceptual approach,American studies: a conceptual approach
1,1.0000,1.0000,0.9987,0.7964,0.7222,0.7246,0.7474,0.8019,0.7964,13,18,America faces the barricades,America faces the barricades
1,1.0000,1.0000,0.9987,0.5070,0.5429,0.3595,0.2993,0.3793,0.4227,30,24,The fire engine book a photographic picture-book w,The fire engine book; a photographic picture-book
0,0.3925,0.0000,0.0161,0.0603,0.0667,0.0636,0.0603,0.0603,0.0603,10,6,Poems (second sequence),Poems.
1,1.0000,1.0000,0.9987,0.2960,0.2903,0.2516,0.2460,0.2543,0.3085,29,11,Financing and initial operations of new firms,Financing and initial operations of new firms.
1,1.0000,1.0000,0.9946,0.6302,0.6250,0.5214,0.5964,0.6302,0.6302,15,11,Business information sources,Business information sources
1,1.0000,1.0000,0.9987,0.6834,0.6667,0.4662,0.6104,0.6835,0.6834,21,14,Research on language teaching an annotated interna,Research on language teaching; an annotated intern
1,1.0000,1.0000,0.9987,0.6337,0.6000,0.8154,0.6599,0.5962,0.6337,19,21,The antislavery appeal American abolitionism after,The Antislavery appeal
0,1.0000,1.0000,0.0517,0.2160,0.2174,0.0892,0.1086,0.1184,0.1811,48,36,The march of democracy a history of the United Sta,The march of democracy.
1,1.0000,1.0000,0.9985,0.2822,0.3000,0.2812,0.2738,0.2852,0.2396,28,11,They shall not sleep,They shall not sleep
1,1.0000,1.0000,0.9919,0.5753,0.5556,0.5969,0.6048,0.5753,0.5753,15,13,"Mexican political biographies, 1935-1975","Mexican political biographies, 1935-1975"
0,1.0000,0.2448,0.0841,0.1842,0.2059,0.1467,0.1482,0.1533,0.1842,17,24,Cold war to détente,From the cold war to detente
1,1.0000,1.0000,0.9987,0.5214,0.5862,0.3498,0.4175,0.4282,0.5005,26,20,Peace after war,Peace after war
1,1.0000,1.0000,0.9987,0.3558,0.4074,0.2487,0.2418,0.2418,0.3558,24,14,Storage and stability a modern ever-normal granary,Storage and stability.
1,0.5078,0.0000,0.8565,0.2615,0.2500,0.2782,0.2615,0.2615,0.2615,8,12,Cats,Cats
1,1.0000,1.0000,0.9987,0.7712,0.6875,0.7072,0.8397,0.7712,0.7712,16,11,Kafū the Scribbler the life and writings of Nagai ,Kafu the scribbler; the life and writings of Nagai
1,1.0000,1.0000,0.9987,0.6097,0.4667,0.7046,0.6607,0.6097,0.6097,15,7,A guide for Reform Jews,A guide for reform Jews
1,1.0000,1.0000,0.9987,0.3204,0.3125,0.3587,0.3145,0.2952,0.3204,23,19,The Black Consul,The Black Consul
1,1.0000,1.0000,0.9987,0.6020,0.5263,0.6795,0.5997,0.6020,0.6020,16,13,Psychoanalysis and existential philosophy,Psychoanalysis and existential philosophy.
1,1.0000,1.0000,0.9987,0.4826,0.5000,0.6320,0.3940,0.3430,0.3077,24,48,The world as I see it,… The world as I see it.
1,1.0000,0.9295,0.9982,0.2665,0.2692,0.1053,0.1194,0.1681,0.2273,37,29,The story of my dolls,The story of my dolls
1,1.0000,1.0000,0.9987,0.5338,0.5652,0.3642,0.3764,0.4881,0.5338,23,13,The age of mountaineering,The age of mountaineering.
1,1.0000,1.0000,0.9973,0.4765,0.4444,0.6112,0.4761,0.4765,0.4765,12,14,Modal thinking,Modal thinking
1,1.0000,0.7587,0.9969,0.6119,0.6667,0.5803,0.4852,0.5057,0.6119,14,21,My shadow as I pass,My shadow as I pass
1,1.0000,1.0000,0.9970,0.3362,0.3235,0.3445,0.2969,0.2898,0.3321,31,14,"U.S. one, Maine to Florida",U. S. one. Maine to Florida.
1,1.0000,0.5996,0.9847,0.4332,0.5000,0.4080,0.2876,0.3677,0.4332,22,14,The California diary of General E. D. Towsend,The California diary of General E. D. Townsend
1,1.0000,1.0000,0.9987,0.9521,0.9333,1.0000,0.9166,0.9521,0.9521,14,15,"Thomas Jefferson, a well-tempered mind",Thomas Jefferson: a well-tempered mind
1,1.0000,1.0000,0.9985,0.1917,0.1915,0.0924,0.1606,0.1746,0.1706,42,14,Individual enterprise and national growth,Individual enterpriae and national growth.
1,1.0000,1.0000,0.9972,0.4177,0.4000,0.4500,0.3937,0.4177,0.4177,12,16,Development economics; some findings,Development economics: some findings
1,1.0000,0.5835,0.9920,0.3780,0.3750,0.4132,0.4593,0.3885,0.3780,23,10,The lithographs of George Bellows a catalogue rais,The Lithographs of George Bellows: a catalogue rai
1,1.0000,1.0000,0.9987,0.4994,0.5882,0.3663,0.4745,0.4874,0.4994,17,10,The angry angel,The angry angel.
1,1.0000,1.0000,0.9987,0.7925,0.6364,0.8906,0.7925,0.7925,0.7925,11,7,Venus plus X,Venus plus X.
1,1.0000,1.0000,0.9987,0.8644,0.8333,0.8341,0.8060,0.8471,0.8644,17,16,Family planning in an exploding population,Family planning in an exploding population.
0,0.0000,0.0000,0.0009,0.0315,0.0698,0.0000,0.0000,0.0185,0.0267,20,26,"The cock, the mouse, and the little red hen",סדור שְבִיל הָדָש לבתי כנסיות ולבתי ספר. עם הרבה ת
0,0.0000,0.0000,0.0009,0.0388,0.0870,0.0000,0.0000,0.0000,0.0000,38,12,Public policies and manpower resources proceedings,How it is
1,1.0000,0.6365,0.9950,0.4684,0.5143,0.3224,0.4175,0.3693,0.3813,33,20,The Jefferson Bible with the annotated commentarie,"THE JEFFERSON BIBLE, with the annotated commentari"
